Max score;Average score;Last score
20.45454545454518;13.330917874395968;-0.07272727272780327
23.509090909090805;13.103706050047448;3.5090909090906313
29.490909090908886;16.518107908351688;8.92727272727224
20.90909090909085;10.935650964713895;-0.054545454545953664
10.818181818181856;7.21818181818185;-0.18181818181811846
31.290909090908862;17.01304347826072;9.12727272727219
23.545454545454277;12.008460846084553;3.545454545454103
11.727272727272707;7.2351778656126955;-0.07272727272736451
22.509090909090865;11.472104607721006;2.5090909090906983
18.272727272727245;10.879797979797921;-0.18181818181842843
12.345454545454581;8.42277834525031;-0.14545454545443787
11.545454545454575;7.178713968957897;-0.05454545454541776
10.472727272727289;5.624004085801861;-0.14545454545451247
55.818181818181415;33.718181818181655;35.81818181818163
38.61818181818164;23.135953520163913;18.618181818181355
18.054545454545508;10.281818181818236;-0.1454545454544361
13.509090909090933;8.361271249076163;-0.05454545454540355
9.8;4.370140428677024;-0.05454545454544929
9.8;4.155899419729214;-0.0181818181818188
46.018181818181574;26.242665125017865;26.018181818182
17.41818181818186;10.127272727272777;-0.18181818181809004
18.418181818181864;10.669969356486273;-0.14545454545442899
45.45454545454527;28.405454545454393;25.454545454544984
54.381818181817735;35.50800689825059;34.38181818181777
70.69090909090903;41.143912812333895;50.69090909090969
52.52727272727255;31.696052155016158;32.52727272727227
55.39999999999977;33.229370629370486;35.39999999999949
42.83636363636323;25.49126861838704;22.836363636362947
12.781818181818224;7.895422308188302;-0.01818181818175396
14.381818181818224;8.591747259832406;-0.018181818181748632
12.34545454545458;7.895422308188304;-0.018181818181752185
17.527272727272777;9.213678844519999;-0.07272727272720642
21.981818181818078;12.647341931424734;-0.14545454545524433
10.618181818181853;7.127272727272759;-0.181818181818122
10.636363636363644;6.604545454545475;-0.181818181818138
15.981818181818218;9.39123146357193;-0.018181818181748632
9.8;5.582345191040855;-0.1636363636363448
265.0363636363635;149.41167821292285;245.0363636363605
49.09090909090885;32.347272727272546;29.090909090908568
44.854545454545274;27.08652533237499;24.85454545454499
107.21818181818257;64.00585420771225;87.21818181818371
83.00000000000033;48.91017639077365;63.00000000000143
50.45454545454528;32.62020202020186;30.454545454545
216.36363636363953;117.01188811188933;196.36363636363993
42.74545454545442;29.138096922532522;20.418181818181267
44.18181818181805;28.14793388429739;24.181818181817768
37.05454545454519;23.825778331257617;17.054545454544908
9.8;5.424242424242435;-0.16363636363634523
29.127272727272103;15.58979591836709;8.763636363635525
11.145454545454575;7.405961251862965;-0.09090909090904892
55.563636363636135;34.86506800286312;35.56363636363585
48.21818181818169;29.818098415345997;28.218181818181407
136.89090909090976;69.12293740322967;116.8909090909109
42.745454545454436;26.61635493692898;22.74545454545415
9.8;4.739130434782624;-0.16363636363634035
9.8;5.424242424242435;-0.16363636363634523
9.8;5.160737812911739;-0.1636363636363439
14.109090909090927;7.954112554112582;-0.09090909090905802
14.981818181818223;8.823855577047105;-0.018181818181746856
15.345454545454576;8.745602365114596;-0.05454545454540355
10.636363636363644;4.5590909090909175;-0.18181818181817974
35.58181818181803;21.443069478050347;15.58181818181775
50.05454545454536;29.12230676812165;30.054545454545078
45.61818181818169;28.67327823691448;25.618181818181405
9.8;4.800000000000014;-0.19999999999997517
10.636363636363644;6.499567099567113;-0.09090909090907578
12.072727272727354;8.43129832044793;-0.018181818181872533
11.25454545454551;7.3105812220567;-0.0909090909090507
11.54545454545455;6.094230227976367;-0.05454545454552023
11.181818181818201;6.605931656995508;-0.018181818181782383
116.7272727272744;64.04236706689595;96.72727272727553
175.87272727272978;100.4659135736071;155.8727272727309
41.545454545454454;25.558562367864578;21.54545454545417
11.909090909090931;7.226839826839853;-0.09090909090906157
98.47272727272758;58.582869511441224;78.47272727272872
76.9454545454546;47.00145148968703;56.945454545455476
168.10909090909234;101.35214785214869;148.10909090909348
85.21818181818193;52.038938743660054;65.21818181818307
62.363636363636175;40.09834710743786;42.36363636363589
76.70909090909093;48.31830522418781;56.709090909091806
48.98181818181809;30.856586270871865;28.981818181817808
43.745454545454486;26.50534759358279;23.7454545454542
11.709090909090936;7.330735930735958;-0.09090909090905802
13.74545454545458;8.479526977087987;-0.054545454545405325
26.109090909090835;14.44426011944254;6.109090909090639
9.8;4.800000000000014;-0.19999999999997517
83.85454545454556;51.62642706131103;63.85454545454669
89.52727272727282;55.330075187970124;69.52727272727395
191.72727272727408;111.06581306018006;171.72727272727522
250.5272727272733;136.77574442910696;230.5272727272716
124.89090909090967;74.6483730291853;104.89090909091081
46.94545454545447;30.152224371373183;26.945454545454183
45.781818181818075;28.52847341337895;25.78181818181779
10.636363636363644;5.52987012987014;-0.09090909090908733
9.8;4.800000000000014;-0.19999999999997517
9.8;4.800000000000014;-0.19999999999997517
10.436363636363645;5.213281753707293;-0.0181818181818188
12.709090909090936;7.677056277056305;-0.09090909090905447
63.127272727272604;40.16427915518811;43.12727272727232
66.36363636363626;41.063636363636235;46.363636363635976
125.63636363636388;65.66470588235312;105.63636363636502
20.945454545454474;11.410463121783838;0.9454545454543181
13.945454545454577;8.243015521064336;-0.0545454545454071
12.909090909090935;7.677056277056305;-0.09090909090905447
12.709090909090936;7.5731601731602005;-0.09090909090905447
79.78181818181831;49.5767843726524;59.78181818181929
14.345454545454572;8.124759793052508;-0.054545454545410654
26.181818181818095;13.656598240469151;6.181818181817899
9.8;4.686429512516485;-0.1636363636363399
9.8;4.844532279314904;-0.16363636363634035
179.41818181818275;96.10080361627377;159.41818181818388
45.14545454545447;27.78191047531138;25.145454545454186
123.49090909090958;72.05421844342746;103.49090909091072
10.636363636363644;5.495238095238106;-0.09090909090908755
113.81818181818223;66.07868338558028;93.81818181818336
72.41818181818164;42.87523722069179;52.41818181818236
80.58181818181826;51.14201680672292;60.58181818181927
100.60000000000035;62.12307692307732;80.60000000000149
98.54545454545577;63.5887052341605;78.5454545454569
179.14545454545527;98.99038087295014;159.1454545454564
49.3818181818181;31.174789128397258;29.381818181817813
88.49090909090924;54.1652173913046;68.49090909091038
102.0000000000003;62.551515151515524;82.00000000000144
10.436363636363645;5.257058388765716;-0.05454545454545151
9.8;4.800000000000014;-0.19999999999997517
13.545454545454579;8.213451589061378;-0.0545454545454071
9.8;5.266139657444017;-0.1636363636363448
12.309090909090934;7.469264069264096;-0.09090909090905802
9.8;5.213438735177878;-0.16363636363634523
13.709090909090932;7.884848484848512;-0.09090909090905447
15.945454545454574;9.04124168514416;-0.05454545454540355
9.8;4.800000000000014;-0.19999999999997517
10.636363636363644;5.0796747967479785;-0.0545454545454524
42.07272727272725;26.12231404958669;22.072727272726965
68.07272727272708;42.74271988174429;48.072727272727356
123.29090909090947;70.51091560769011;103.2909090909106
11.036363636363642;5.714106583072112;-0.12727272727271882
9.8;4.800000000000014;-0.19999999999997517
154.1272727272742;102.41685661277587;134.12727272727534
149.9818181818192;89.90340518588013;129.98181818182033
142.78181818181957;88.80411453989524;122.78181818182071
192.01818181818265;111.54150197628519;172.0181818181838
68.39999999999986;43.435664335664335;48.399999999999906
62.12727272727258;39.720913569189285;42.1272727272723
90.45454545454561;55.42424242424274;70.45454545454675
166.80000000000086;95.67629459148505;146.800000000002
144.81818181818312;90.8206241519682;124.81818181818426
65.76363636363622;42.24666368114629;45.76363636363594
56.65454545454536;36.14198687910016;36.65454545454507
59.09090909090898;37.04545454545441;39.090909090908696
13.981818181818225;8.333849129593851;-0.018181818181748632
10.436363636363645;4.86400742115029;-0.10909090909088653
9.8;5.160737812911739;-0.1636363636363439
12.909090909090935;7.746320346320375;-0.09090909090905447
14.109090909090929;7.988744588744616;-0.09090909090905624
13.509090909090933;7.9194805194805475;-0.09090909090905447
10.636363636363644;5.240909090909099;-0.18181818181817797
12.909090909090931;7.642424242424269;-0.09090909090905802
186.54545454545539;109.5645768025085;166.54545454545652
50.78181818181812;32.32785610111802;30.781818181817833
50.38181818181811;32.19288119288108;30.381818181817827
166.36363636363694;93.87575757575802;146.36363636363808
156.45454545454598;88.18428351309748;136.45454545454712
122.81818181818234;75.0178107606684;102.81818181818348
114.14545454545488;68.8414141414145;94.14545454545602
12.98181818181822;7.792263056092879;-0.018181818181757514
74.6727272727272;47.618352539479474;54.67272727272795
94.72727272727299;58.46060606060643;74.72727272727413
86.60000000000115;59.324175509034255;66.60000000000228
130.72727272727332;79.35454545454596;110.72727272727445
164.52727272727347;96.78875351452724;144.5272727272746
65.99999999999983;42.06528925619825;45.999999999999694
200.09090909090983;116.00554699537808;180.09090909091097
179.272727272728;104.91253918495352;159.27272727272913
63.927272727272616;41.352858481724326;43.92727272727233
122.81818181818231;75.81929499072399;102.81818181818345
84.98181818181824;53.46835016835044;64.98181818181938
102.20000000000026;62.880943324458315;82.2000000000014
55.018181818181745;35.25494071146234;35.01818181818146
10.436363636363645;5.05011086474502;-0.05454545454545284
9.8;4.800000000000014;-0.19999999999997517
9.8;4.800000000000014;-0.19999999999997517
194.21818181818256;113.01919191919252;174.2181818181837
76.27272727272728;48.23813747228405;56.27272727272814
81.54545454545456;51.68964059196643;61.545454545455605
120.5818181818186;74.19778456837327;100.58181818181974
86.78181818181831;54.812648221344205;66.78181818181945
130.89090909090962;80.45107506601333;110.89090909091075
183.47272727272795;107.67725582967275;163.4727272727291
