Max score;Average score;Last score
9.836363636363647;7.300556586270883;3.8363636363636493
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.010338680926927;3.43636363636365
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
9.836363636363647;7.300556586270883;3.8363636363636493
9.836363636363647;7.300556586270883;3.8363636363636493
9.836363636363647;7.300556586270883;3.8363636363636493
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;6.867832167832177;3.2363636363636497
9.8;7.010338680926927;3.43636363636365
9.8;7.010338680926927;3.43636363636365
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.8;7.010338680926927;3.43636363636365
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.010338680926927;3.43636363636365
9.8;7.010338680926927;3.43636363636365
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.8;7.010338680926927;3.43636363636365
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
9.8;7.154545454545467;3.636363636363649
9.8;7.154545454545467;3.636363636363649
9.8;7.010338680926927;3.43636363636365
9.8;7.154545454545467;3.636363636363649
9.836363636363647;7.300556586270883;3.8363636363636493
